run_path,optimizer,step,parameter_name,tensor_type,parameter_shape,parameter_numel,state_family,state_component,state_numel,zero_fraction,log2_median,log2_p5,log2_p95,log2_p99,log2_min,log2_max,block_logrange_median,block_logrange_p95,block_logrange_max,n_valid_blocks,n_total_blocks,source_file
pretrain/TinyLlama-1.1B/wikitext-103-raw-v1/10000steps/G0_adamw_torch_x1.0_bs4_seq512,G0_adamw_torch_x1.0_bs4_seq512,5000,model.layers.12.input_layernorm.weight,norm,2048,2048,second_moment,full,2048,0.0,-24.479299545288086,-25.75723648071289,-22.553909301757812,-21.199440002441406,-26.7211971282959,-14.074851036071777,12.646346092224121,12.646346092224121,12.646346092224121,1,1,pretrain/TinyLlama-1.1B/wikitext-103-raw-v1/10000steps/G0_adamw_torch_x1.0_bs4_seq512/step_5000.pt
pretrain/TinyLlama-1.1B/wikitext-103-raw-v1/10000steps/G0_adamw_torch_x1.0_bs4_seq512,G0_adamw_torch_x1.0_bs4_seq512,5000,model.layers.12.post_attention_layernorm.weight,norm,2048,2048,second_moment,full,2048,0.0,-27.952295303344727,-29.574922561645508,-26.002735137939453,-24.9691162109375,-30.925554275512695,-19.648637771606445,11.27691650390625,11.27691650390625,11.27691650390625,1,1,pretrain/TinyLlama-1.1B/wikitext-103-raw-v1/10000steps/G0_adamw_torch_x1.0_bs4_seq512/step_5000.pt
pretrain/TinyLlama-1.1B/wikitext-103-raw-v1/10000steps/G0_adamw_torch_x1.0_bs4_seq512,G0_adamw_torch_x1.0_bs4_seq512,5000,model.layers.13.self_attn.q_proj.weight,attn,2048x2048,4194304,second_moment,full,4194304,0.0,-32.898677825927734,-36.22932434082031,-27.479434967041016,-25.33701515197754,-39.80997085571289,-13.462126731872559,12.531381607055664,15.700301170349121,20.265892028808594,2048,2048,pretrain/TinyLlama-1.1B/wikitext-103-raw-v1/10000steps/G0_adamw_torch_x1.0_bs4_seq512/step_5000.pt
pretrain/TinyLlama-1.1B/wikitext-103-raw-v1/10000steps/G0_adamw_torch_x1.0_bs4_seq512,G0_adamw_torch_x1.0_bs4_seq512,5000,model.layers.13.self_attn.k_proj.weight,attn,256x2048,524288,second_moment,full,524288,0.0,-28.624820709228516,-31.136106491088867,-25.17103385925293,-23.837257385253906,-33.77983856201172,-15.352811813354492,10.601028442382812,13.52651309967041,15.330684661865234,256,256,pretrain/TinyLlama-1.1B/wikitext-103-raw-v1/10000steps/G0_adamw_torch_x1.0_bs4_seq512/step_5000.pt
pretrain/TinyLlama-1.1B/wikitext-103-raw-v1/10000steps/G0_adamw_torch_x1.0_bs4_seq512,G0_adamw_torch_x1.0_bs4_seq512,5000,model.layers.13.self_attn.v_proj.weight,attn,256x2048,524288,second_moment,full,524288,0.0,-31.862903594970703,-33.29818344116211,-30.02256965637207,-29.0929012298584,-35.1949462890625,-19.416027069091797,10.111574172973633,11.703128814697266,12.152488708496094,256,256,pretrain/TinyLlama-1.1B/wikitext-103-raw-v1/10000steps/G0_adamw_torch_x1.0_bs4_seq512/step_5000.pt
pretrain/TinyLlama-1.1B/wikitext-103-raw-v1/10000steps/G0_adamw_torch_x1.0_bs4_seq512,G0_adamw_torch_x1.0_bs4_seq512,5000,model.layers.13.self_attn.o_proj.weight,attn,2048x2048,4194304,second_moment,full,4194304,0.0,-34.3014030456543,-35.56477355957031,-32.47745895385742,-31.73758316040039,-37.53470993041992,-29.1524715423584,5.071319580078125,5.611627578735352,7.04673957824707,2048,2048,pretrain/TinyLlama-1.1B/wikitext-103-raw-v1/10000steps/G0_adamw_torch_x1.0_bs4_seq512/step_5000.pt
pretrain/TinyLlama-1.1B/wikitext-103-raw-v1/10000steps/G0_adamw_torch_x1.0_bs4_seq512,G0_adamw_torch_x1.0_bs4_seq512,5000,model.layers.13.mlp.gate_proj.weight,mlp,5632x2048,11534336,second_moment,full,11534336,0.0,-37.19166564941406,-39.102020263671875,-34.288246154785156,-31.763824462890625,-43.25481414794922,-18.865476608276367,6.2605743408203125,9.10657024383545,12.56680679321289,5632,5632,pretrain/TinyLlama-1.1B/wikitext-103-raw-v1/10000steps/G0_adamw_torch_x1.0_bs4_seq512/step_5000.pt
pretrain/TinyLlama-1.1B/wikitext-103-raw-v1/10000steps/G0_adamw_torch_x1.0_bs4_seq512,G0_adamw_torch_x1.0_bs4_seq512,5000,model.layers.13.mlp.up_proj.weight,mlp,5632x2048,11534336,second_moment,full,11534336,0.0,-37.49114227294922,-39.35601043701172,-34.39706802368164,-32.21985626220703,-41.867279052734375,-19.423946380615234,6.344913482666016,9.036169052124023,12.615100860595703,5632,5632,pretrain/TinyLlama-1.1B/wikitext-103-raw-v1/10000steps/G0_adamw_torch_x1.0_bs4_seq512/step_5000.pt
pretrain/TinyLlama-1.1B/wikitext-103-raw-v1/10000steps/G0_adamw_torch_x1.0_bs4_seq512,G0_adamw_torch_x1.0_bs4_seq512,5000,model.layers.13.mlp.down_proj.weight,mlp,2048x5632,11534336,second_moment,full,11534336,0.0,-37.34610366821289,-39.17667770385742,-33.3546142578125,-30.148096084594727,-41.835227966308594,-21.4908390045166,15.253772735595703,16.57804298400879,18.678468704223633,5632,5632,pretrain/TinyLlama-1.1B/wikitext-103-raw-v1/10000steps/G0_adamw_torch_x1.0_bs4_seq512/step_5000.pt
pretrain/TinyLlama-1.1B/wikitext-103-raw-v1/10000steps/G0_adamw_torch_x1.0_bs4_seq512,G0_adamw_torch_x1.0_bs4_seq512,5000,model.layers.13.input_layernorm.weight,norm,2048,2048,second_moment,full,2048,0.0,-23.880842208862305,-25.20966911315918,-22.174081802368164,-20.891374588012695,-26.42510986328125,-14.969829559326172,11.455280303955078,11.455280303955078,11.455280303955078,1,1,pretrain/TinyLlama-1.1B/wikitext-103-raw-v1/10000steps/G0_adamw_torch_x1.0_bs4_seq512/step_5000.pt
pretrain/TinyLlama-1.1B/wikitext-103-raw-v1/10000steps/G0_adamw_torch_x1.0_bs4_seq512,G0_adamw_torch_x1.0_bs4_seq512,5000,model.layers.13.post_attention_layernorm.weight,norm,2048,2048,second_moment,full,2048,0.0,-28.629196166992188,-30.259645462036133,-26.105697631835938,-24.791271209716797,-31.756675720214844,-21.078128814697266,10.678546905517578,10.678546905517578,10.678546905517578,1,1,pretrain/TinyLlama-1.1B/wikitext-103-raw-v1/10000steps/G0_adamw_torch_x1.0_bs4_seq512/step_5000.pt
pretrain/TinyLlama-1.1B/wikitext-103-raw-v1/10000steps/G0_adamw_torch_x1.0_bs4_seq512,G0_adamw_torch_x1.0_bs4_seq512,5000,model.layers.14.self_attn.q_proj.weight,attn,2048x2048,4194304,second_moment,full,4194304,0.0,-33.664512634277344,-36.38190841674805,-30.57223129272461,-28.892065048217773,-39.45899963378906,-15.117369651794434,12.29739761352539,13.493809700012207,16.859779357910156,2048,2048,pretrain/TinyLlama-1.1B/wikitext-103-raw-v1/10000steps/G0_adamw_torch_x1.0_bs4_seq512/step_5000.pt
pretrain/TinyLlama-1.1B/wikitext-103-raw-v1/10000steps/G0_adamw_torch_x1.0_bs4_seq512,G0_adamw_torch_x1.0_bs4_seq512,5000,model.layers.14.self_attn.k_proj.weight,attn,256x2048,524288,second_moment,full,524288,0.0,-30.178470611572266,-32.56646728515625,-27.973962783813477,-26.784404754638672,-34.61140441894531,-17.81696128845215,9.245855331420898,11.774591445922852,12.358417510986328,256,256,pretrain/TinyLlama-1.1B/wikitext-103-raw-v1/10000steps/G0_adamw_torch_x1.0_bs4_seq512/step_5000.pt
pretrain/TinyLlama-1.1B/wikitext-103-raw-v1/10000steps/G0_adamw_torch_x1.0_bs4_seq512,G0_adamw_torch_x1.0_bs4_seq512,5000,model.layers.14.self_attn.v_proj.weight,attn,256x2048,524288,second_moment,full,524288,0.0,-32.00973892211914,-33.363033294677734,-30.230419158935547,-29.353370666503906,-35.29806137084961,-21.1691951751709,10.176698684692383,11.40072250366211,12.087179183959961,256,256,pretrain/TinyLlama-1.1B/wikitext-103-raw-v1/10000steps/G0_adamw_torch_x1.0_bs4_seq512/step_5000.pt
pretrain/TinyLlama-1.1B/wikitext-103-raw-v1/10000steps/G0_adamw_torch_x1.0_bs4_seq512,G0_adamw_torch_x1.0_bs4_seq512,5000,model.layers.14.self_attn.o_proj.weight,attn,2048x2048,4194304,second_moment,full,4194304,0.0,-34.133079528808594,-35.58505630493164,-32.55696105957031,-31.89851188659668,-37.66909408569336,-30.342859268188477,4.714820861816406,5.164116382598877,5.739612579345703,2048,2048,pretrain/TinyLlama-1.1B/wikitext-103-raw-v1/10000steps/G0_adamw_torch_x1.0_bs4_seq512/step_5000.pt
pretrain/TinyLlama-1.1B/wikitext-103-raw-v1/10000steps/G0_adamw_torch_x1.0_bs4_seq512,G0_adamw_torch_x1.0_bs4_seq512,5000,model.layers.14.mlp.gate_proj.weight,mlp,5632x2048,11534336,second_moment,full,11534336,0.0,-37.35203552246094,-39.31047439575195,-34.459407806396484,-31.894306182861328,-42.795616149902344,-18.098873138427734,6.31683349609375,9.098552703857422,12.85171127319336,5632,5632,pretrain/TinyLlama-1.1B/wikitext-103-raw-v1/10000steps/G0_adamw_torch_x1.0_bs4_seq512/step_5000.pt
pretrain/TinyLlama-1.1B/wikitext-103-raw-v1/10000steps/G0_adamw_torch_x1.0_bs4_seq512,G0_adamw_torch_x1.0_bs4_seq512,5000,model.layers.14.mlp.up_proj.weight,mlp,5632x2048,11534336,second_moment,full,11534336,0.0,-37.658485412597656,-39.54229736328125,-34.45965576171875,-32.319068908691406,-42.24640655517578,-16.998878479003906,6.443286895751953,9.061576843261719,13.209550857543945,5632,5632,pretrain/TinyLlama-1.1B/wikitext-103-raw-v1/10000steps/G0_adamw_torch_x1.0_bs4_seq512/step_5000.pt
pretrain/TinyLlama-1.1B/wikitext-103-raw-v1/10000steps/G0_adamw_torch_x1.0_bs4_seq512,G0_adamw_torch_x1.0_bs4_seq512,5000,model.layers.14.mlp.down_proj.weight,mlp,2048x5632,11534336,second_moment,full,11534336,0.0,-37.505680084228516,-39.39581298828125,-33.508968353271484,-30.301006317138672,-42.021121978759766,-18.985286712646484,15.153141021728516,17.766143798828125,21.293853759765625,5632,5632,pretrain/TinyLlama-1.1B/wikitext-103-raw-v1/10000steps/G0_adamw_torch_x1.0_bs4_seq512/step_5000.pt
pretrain/TinyLlama-1.1B/wikitext-103-raw-v1/10000steps/G0_adamw_torch_x1.0_bs4_seq512,G0_adamw_torch_x1.0_bs4_seq512,5000,model.layers.14.input_layernorm.weight,norm,2048,2048,second_moment,full,2048,0.0,-26.6757755279541,-27.729570388793945,-25.242319107055664,-24.170026779174805,-28.624576568603516,-17.383235931396484,11.241340637207031,11.241340637207031,11.241340637207031,1,1,pretrain/TinyLlama-1.1B/wikitext-103-raw-v1/10000steps/G0_adamw_torch_x1.0_bs4_seq512/step_5000.pt
pretrain/TinyLlama-1.1B/wikitext-103-raw-v1/10000steps/G0_adamw_torch_x1.0_bs4_seq512,G0_adamw_torch_x1.0_bs4_seq512,5000,model.layers.14.post_attention_layernorm.weight,norm,2048,2048,second_moment,full,2048,0.0,-28.636474609375,-30.34171485900879,-26.589597702026367,-25.713054656982422,-31.420066833496094,-20.928712844848633,10.491353988647461,10.491353988647461,10.491353988647461,1,1,pretrain/TinyLlama-1.1B/wikitext-103-raw-v1/10000steps/G0_adamw_torch_x1.0_bs4_seq512/step_5000.pt
pretrain/TinyLlama-1.1B/wikitext-103-raw-v1/10000steps/G0_adamw_torch_x1.0_bs4_seq512,G0_adamw_torch_x1.0_bs4_seq512,5000,model.layers.15.self_attn.q_proj.weight,attn,2048x2048,4194304,second_moment,full,4194304,0.0,-33.020477294921875,-36.65505599975586,-29.035308837890625,-26.60690689086914,-40.382835388183594,-14.646424293518066,13.06515884399414,14.491884231567383,19.025917053222656,2048,2048,pretrain/TinyLlama-1.1B/wikitext-103-raw-v1/10000steps/G0_adamw_torch_x1.0_bs4_seq512/step_5000.pt
pretrain/TinyLlama-1.1B/wikitext-103-raw-v1/10000steps/G0_adamw_torch_x1.0_bs4_seq512,G0_adamw_torch_x1.0_bs4_seq512,5000,model.layers.15.self_attn.k_proj.weight,attn,256x2048,524288,second_moment,full,524288,0.0,-29.239534378051758,-32.46588134765625,-26.570697784423828,-25.16513442993164,-34.56728744506836,-15.754982948303223,9.72199821472168,12.435018539428711,13.871989250183105,256,256,pretrain/TinyLlama-1.1B/wikitext-103-raw-v1/10000steps/G0_adamw_torch_x1.0_bs4_seq512/step_5000.pt
pretrain/TinyLlama-1.1B/wikitext-103-raw-v1/10000steps/G0_adamw_torch_x1.0_bs4_seq512,G0_adamw_torch_x1.0_bs4_seq512,5000,model.layers.15.self_attn.v_proj.weight,attn,256x2048,524288,second_moment,full,524288,0.0,-32.040348052978516,-33.503231048583984,-30.192028045654297,-29.24315071105957,-35.756553649902344,-19.46993637084961,10.572408676147461,12.324930191040039,13.047489166259766,256,256,pretrain/TinyLlama-1.1B/wikitext-103-raw-v1/10000steps/G0_adamw_torch_x1.0_bs4_seq512/step_5000.pt
pretrain/TinyLlama-1.1B/wikitext-103-raw-v1/10000steps/G0_adamw_torch_x1.0_bs4_seq512,G0_adamw_torch_x1.0_bs4_seq512,5000,model.layers.15.self_attn.o_proj.weight,attn,2048x2048,4194304,second_moment,full,4194304,0.0,-34.568233489990234,-36.10210418701172,-32.63911819458008,-32.01551818847656,-37.872100830078125,-29.019283294677734,5.203956604003906,5.9077630043029785,7.439884185791016,2048,2048,pretrain/TinyLlama-1.1B/wikitext-103-raw-v1/10000steps/G0_adamw_torch_x1.0_bs4_seq512/step_5000.pt
pretrain/TinyLlama-1.1B/wikitext-103-raw-v1/10000steps/G0_adamw_torch_x1.0_bs4_seq512,G0_adamw_torch_x1.0_bs4_seq512,5000,model.layers.15.mlp.gate_proj.weight,mlp,5632x2048,11534336,second_moment,full,11534336,0.0,-37.50519943237305,-39.46091079711914,-34.69683837890625,-32.55337142944336,-43.36586380004883,-16.636125564575195,6.502277374267578,9.800690650939941,13.029218673706055,5632,5632,pretrain/TinyLlama-1.1B/wikitext-103-raw-v1/10000steps/G0_adamw_torch_x1.0_bs4_seq512/step_5000.pt
pretrain/TinyLlama-1.1B/wikitext-103-raw-v1/10000steps/G0_adamw_torch_x1.0_bs4_seq512,G0_adamw_torch_x1.0_bs4_seq512,5000,model.layers.15.mlp.up_proj.weight,mlp,5632x2048,11534336,second_moment,full,11534336,0.0,-37.79024887084961,-39.691341400146484,-34.64830780029297,-32.7666130065918,-42.381072998046875,-16.865793228149414,6.665554046630859,9.741142272949219,13.392684936523438,5632,5632,pretrain/TinyLlama-1.1B/wikitext-103-raw-v1/10000steps/G0_adamw_torch_x1.0_bs4_seq512/step_5000.pt
pretrain/TinyLlama-1.1B/wikitext-103-raw-v1/10000steps/G0_adamw_torch_x1.0_bs4_seq512,G0_adamw_torch_x1.0_bs4_seq512,5000,model.layers.15.mlp.down_proj.weight,mlp,2048x5632,11534336,second_moment,full,11534336,0.0,-37.727622985839844,-39.60292434692383,-34.043453216552734,-30.25334358215332,-42.29344177246094,-20.2779598236084,15.19453239440918,17.184186935424805,19.752153396606445,5632,5632,pretrain/TinyLlama-1.1B/wikitext-103-raw-v1/10000steps/G0_adamw_torch_x1.0_bs4_seq512/step_5000.pt
pretrain/TinyLlama-1.1B/wikitext-103-raw-v1/10000steps/G0_adamw_torch_x1.0_bs4_seq512,G0_adamw_torch_x1.0_bs4_seq512,5000,model.layers.15.input_layernorm.weight,norm,2048,2048,second_moment,full,2048,0.0,-24.975170135498047,-26.374597549438477,-22.967853546142578,-21.874414443969727,-27.34388542175293,-14.071942329406738,13.271943092346191,13.271943092346191,13.271943092346191,1,1,pretrain/TinyLlama-1.1B/wikitext-103-raw-v1/10000steps/G0_adamw_torch_x1.0_bs4_seq512/step_5000.pt
pretrain/TinyLlama-1.1B/wikitext-103-raw-v1/10000steps/G0_adamw_torch_x1.0_bs4_seq512,G0_adamw_torch_x1.0_bs4_seq512,5000,model.layers.15.post_attention_layernorm.weight,norm,2048,2048,second_moment,full,2048,0.0,-29.20534896850586,-30.98187828063965,-26.810991287231445,-25.53813362121582,-32.2259407043457,-20.535808563232422,11.690132141113281,11.690132141113281,11.690132141113281,1,1,pretrain/TinyLlama-1.1B/wikitext-103-raw-v1/10000steps/G0_adamw_torch_x1.0_bs4_seq512/step_5000.pt
pretrain/TinyLlama-1.1B/wikitext-103-raw-v1/10000steps/G0_adamw_torch_x1.0_bs4_seq512,G0_adamw_torch_x1.0_bs4_seq512,5000,model.layers.16.self_attn.q_proj.weight,attn,2048x2048,4194304,second_moment,full,4194304,0.0,-32.75392532348633,-37.27824783325195,-28.568313598632812,-26.381946563720703,-40.506813049316406,-12.015042304992676,13.232198715209961,15.6493501663208,19.36509895324707,2048,2048,pretrain/TinyLlama-1.1B/wikitext-103-raw-v1/10000steps/G0_adamw_torch_x1.0_bs4_seq512/step_5000.pt
pretrain/TinyLlama-1.1B/wikitext-103-raw-v1/10000steps/G0_adamw_torch_x1.0_bs4_seq512,G0_adamw_torch_x1.0_bs4_seq512,5000,model.layers.16.self_attn.k_proj.weight,attn,256x2048,524288,second_moment,full,524288,0.0,-28.28050994873047,-33.51246643066406,-24.909385681152344,-22.88334846496582,-35.778053283691406,-14.186700820922852,9.720613479614258,12.836944580078125,14.250677108764648,256,256,pretrain/TinyLlama-1.1B/wikitext-103-raw-v1/10000steps/G0_adamw_torch_x1.0_bs4_seq512/step_5000.pt
pretrain/TinyLlama-1.1B/wikitext-103-raw-v1/10000steps/G0_adamw_torch_x1.0_bs4_seq512,G0_adamw_torch_x1.0_bs4_seq512,5000,model.layers.16.self_attn.v_proj.weight,attn,256x2048,524288,second_moment,full,524288,0.0,-32.076904296875,-33.568641662597656,-30.222558975219727,-29.20940399169922,-35.559574127197266,-19.011524200439453,10.911603927612305,12.47736930847168,13.360532760620117,256,256,pretrain/TinyLlama-1.1B/wikitext-103-raw-v1/10000steps/G0_adamw_torch_x1.0_bs4_seq512/step_5000.pt
pretrain/TinyLlama-1.1B/wikitext-103-raw-v1/10000steps/G0_adamw_torch_x1.0_bs4_seq512,G0_adamw_torch_x1.0_bs4_seq512,5000,model.layers.16.self_attn.o_proj.weight,attn,2048x2048,4194304,second_moment,full,4194304,0.0,-34.59625244140625,-36.104251861572266,-32.419647216796875,-31.718482971191406,-38.19770431518555,-29.487302780151367,5.123760223388672,5.6744160652160645,7.15355110168457,2048,2048,pretrain/TinyLlama-1.1B/wikitext-103-raw-v1/10000steps/G0_adamw_torch_x1.0_bs4_seq512/step_5000.pt
pretrain/TinyLlama-1.1B/wikitext-103-raw-v1/10000steps/G0_adamw_torch_x1.0_bs4_seq512,G0_adamw_torch_x1.0_bs4_seq512,5000,model.layers.16.mlp.gate_proj.weight,mlp,5632x2048,11534336,second_moment,full,11534336,0.0,-37.613216400146484,-39.610870361328125,-34.765838623046875,-32.64686965942383,-43.45758819580078,-15.46072006225586,6.571399688720703,10.167840957641602,15.018814086914062,5632,5632,pretrain/TinyLlama-1.1B/wikitext-103-raw-v1/10000steps/G0_adamw_torch_x1.0_bs4_seq512/step_5000.pt
pretrain/TinyLlama-1.1B/wikitext-103-raw-v1/10000steps/G0_adamw_torch_x1.0_bs4_seq512,G0_adamw_torch_x1.0_bs4_seq512,5000,model.layers.16.mlp.up_proj.weight,mlp,5632x2048,11534336,second_moment,full,11534336,0.0,-37.914493560791016,-39.821048736572266,-34.713653564453125,-32.90126419067383,-42.36509323120117,-14.472951889038086,6.76995849609375,10.069884300231934,13.509740829467773,5632,5632,pretrain/TinyLlama-1.1B/wikitext-103-raw-v1/10000steps/G0_adamw_torch_x1.0_bs4_seq512/step_5000.pt
pretrain/TinyLlama-1.1B/wikitext-103-raw-v1/10000steps/G0_adamw_torch_x1.0_bs4_seq512,G0_adamw_torch_x1.0_bs4_seq512,5000,model.layers.16.mlp.down_proj.weight,mlp,2048x5632,11534336,second_moment,full,11534336,0.0,-37.71553421020508,-39.665924072265625,-34.26899719238281,-31.792936325073242,-42.160484313964844,-20.777315139770508,15.593427658081055,17.8060359954834,20.164377212524414,5632,5632,pretrain/TinyLlama-1.1B/wikitext-103-raw-v1/10000steps/G0_adamw_torch_x1.0_bs4_seq512/step_5000.pt
pretrain/TinyLlama-1.1B/wikitext-103-raw-v1/10000steps/G0_adamw_torch_x1.0_bs4_seq512,G0_adamw_torch_x1.0_bs4_seq512,5000,model.layers.16.input_layernorm.weight,norm,2048,2048,second_moment,full,2048,0.0,-24.08403968811035,-25.50356101989746,-21.73377227783203,-20.343730926513672,-26.68137550354004,-14.508380889892578,12.172994613647461,12.172994613647461,12.172994613647461,1,1,pretrain/TinyLlama-1.1B/wikitext-103-raw-v1/10000steps/G0_adamw_torch_x1.0_bs4_seq512/step_5000.pt
pretrain/TinyLlama-1.1B/wikitext-103-raw-v1/10000steps/G0_adamw_torch_x1.0_bs4_seq512,G0_adamw_torch_x1.0_bs4_seq512,5000,model.layers.16.post_attention_layernorm.weight,norm,2048,2048,second_moment,full,2048,0.0,-28.993928909301758,-30.70050811767578,-27.056690216064453,-25.92634391784668,-32.11519241333008,-18.931947708129883,13.183244705200195,13.183244705200195,13.183244705200195,1,1,pretrain/TinyLlama-1.1B/wikitext-103-raw-v1/10000steps/G0_adamw_torch_x1.0_bs4_seq512/step_5000.pt
pretrain/TinyLlama-1.1B/wikitext-103-raw-v1/10000steps/G0_adamw_torch_x1.0_bs4_seq512,G0_adamw_torch_x1.0_bs4_seq512,5000,model.layers.17.self_attn.q_proj.weight,attn,2048x2048,4194304,second_moment,full,4194304,0.0,-33.997318267822266,-37.58399200439453,-29.434070587158203,-27.139623641967773,-40.975257873535156,-15.455713272094727,13.241783142089844,15.457525253295898,17.920692443847656,2048,2048,pretrain/TinyLlama-1.1B/wikitext-103-raw-v1/10000steps/G0_adamw_torch_x1.0_bs4_seq512/step_5000.pt
pretrain/TinyLlama-1.1B/wikitext-103-raw-v1/10000steps/G0_adamw_torch_x1.0_bs4_seq512,G0_adamw_torch_x1.0_bs4_seq512,5000,model.layers.17.self_attn.k_proj.weight,attn,256x2048,524288,second_moment,full,524288,0.0,-29.742773056030273,-33.283931732177734,-26.619783401489258,-25.076366424560547,-35.88633346557617,-15.495936393737793,10.327756881713867,13.544601440429688,14.895255088806152,256,256,pretrain/TinyLlama-1.1B/wikitext-103-raw-v1/10000steps/G0_adamw_torch_x1.0_bs4_seq512/step_5000.pt
pretrain/TinyLlama-1.1B/wikitext-103-raw-v1/10000steps/G0_adamw_torch_x1.0_bs4_seq512,G0_adamw_torch_x1.0_bs4_seq512,5000,model.layers.17.self_attn.v_proj.weight,attn,256x2048,524288,second_moment,full,524288,0.0,-32.28946304321289,-33.76148986816406,-30.39497184753418,-29.4335880279541,-35.65583038330078,-19.53102684020996,10.711677551269531,12.283472061157227,13.262266159057617,256,256,pretrain/TinyLlama-1.1B/wikitext-103-raw-v1/10000steps/G0_adamw_torch_x1.0_bs4_seq512/step_5000.pt
pretrain/TinyLlama-1.1B/wikitext-103-raw-v1/10000steps/G0_adamw_torch_x1.0_bs4_seq512,G0_adamw_torch_x1.0_bs4_seq512,5000,model.layers.17.self_attn.o_proj.weight,attn,2048x2048,4194304,second_moment,full,4194304,0.0,-34.56520462036133,-36.11150360107422,-32.48280334472656,-31.689069747924805,-38.1523323059082,-29.92231559753418,5.280338287353516,5.769714832305908,6.376445770263672,2048,2048,pretrain/TinyLlama-1.1B/wikitext-103-raw-v1/10000steps/G0_adamw_torch_x1.0_bs4_seq512/step_5000.pt
pretrain/TinyLlama-1.1B/wikitext-103-raw-v1/10000steps/G0_adamw_torch_x1.0_bs4_seq512,G0_adamw_torch_x1.0_bs4_seq512,5000,model.layers.17.mlp.gate_proj.weight,mlp,5632x2048,11534336,second_moment,full,11534336,0.0,-37.72074890136719,-39.74314880371094,-34.8275260925293,-32.7437744140625,-43.92458724975586,-15.787614822387695,6.71954345703125,10.254965782165527,13.076215744018555,5632,5632,pretrain/TinyLlama-1.1B/wikitext-103-raw-v1/10000steps/G0_adamw_torch_x1.0_bs4_seq512/step_5000.pt
pretrain/TinyLlama-1.1B/wikitext-103-raw-v1/10000steps/G0_adamw_torch_x1.0_bs4_seq512,G0_adamw_torch_x1.0_bs4_seq512,5000,model.layers.17.mlp.up_proj.weight,mlp,5632x2048,11534336,second_moment,full,11534336,0.0,-38.003902435302734,-39.93861770629883,-34.84820556640625,-32.91136932373047,-42.82234191894531,-13.199416160583496,6.9466094970703125,10.15382194519043,13.374401092529297,5632,5632,pretrain/TinyLlama-1.1B/wikitext-103-raw-v1/10000steps/G0_adamw_torch_x1.0_bs4_seq512/step_5000.pt
pretrain/TinyLlama-1.1B/wikitext-103-raw-v1/10000steps/G0_adamw_torch_x1.0_bs4_seq512,G0_adamw_torch_x1.0_bs4_seq512,5000,model.layers.17.mlp.down_proj.weight,mlp,2048x5632,11534336,second_moment,full,11534336,0.0,-37.85066223144531,-39.732215881347656,-34.55194854736328,-31.84375,-42.640220642089844,-20.762527465820312,16.491796493530273,17.838781356811523,20.07253646850586,5632,5632,pretrain/TinyLlama-1.1B/wikitext-103-raw-v1/10000steps/G0_adamw_torch_x1.0_bs4_seq512/step_5000.pt
pretrain/TinyLlama-1.1B/wikitext-103-raw-v1/10000steps/G0_adamw_torch_x1.0_bs4_seq512,G0_adamw_torch_x1.0_bs4_seq512,5000,model.layers.17.input_layernorm.weight,norm,2048,2048,second_moment,full,2048,0.0,-25.75119972229004,-27.054697036743164,-23.863510131835938,-22.516653060913086,-28.476486206054688,-13.86381721496582,14.612668991088867,14.612668991088867,14.612668991088867,1,1,pretrain/TinyLlama-1.1B/wikitext-103-raw-v1/10000steps/G0_adamw_torch_x1.0_bs4_seq512/step_5000.pt
pretrain/TinyLlama-1.1B/wikitext-103-raw-v1/10000steps/G0_adamw_torch_x1.0_bs4_seq512,G0_adamw_torch_x1.0_bs4_seq512,5000,model.layers.17.post_attention_layernorm.weight,norm,2048,2048,second_moment,full,2048,0.0,-27.64056396484375,-29.700441360473633,-25.144643783569336,-23.9545955657959,-31.444461822509766,-17.599618911743164,13.844842910766602,13.844842910766602,13.844842910766602,1,1,pretrain/TinyLlama-1.1B/wikitext-103-raw-v1/10000steps/G0_adamw_torch_x1.0_bs4_seq512/step_5000.pt
pretrain/TinyLlama-1.1B/wikitext-103-raw-v1/10000steps/G0_adamw_torch_x1.0_bs4_seq512,G0_adamw_torch_x1.0_bs4_seq512,5000,model.layers.18.self_attn.q_proj.weight,attn,2048x2048,4194304,second_moment,full,4194304,0.0,-31.914892196655273,-35.628944396972656,-27.80748748779297,-26.075397491455078,-39.97111129760742,-14.19017219543457,14.016035079956055,15.67176342010498,17.777708053588867,2048,2048,pretrain/TinyLlama-1.1B/wikitext-103-raw-v1/10000steps/G0_adamw_torch_x1.0_bs4_seq512/step_5000.pt
pretrain/TinyLlama-1.1B/wikitext-103-raw-v1/10000steps/G0_adamw_torch_x1.0_bs4_seq512,G0_adamw_torch_x1.0_bs4_seq512,5000,model.layers.18.self_attn.k_proj.weight,attn,256x2048,524288,second_moment,full,524288,0.0,-27.933900833129883,-31.211750030517578,-24.95816993713379,-23.31370735168457,-34.25647735595703,-14.00309944152832,10.922233581542969,13.257298469543457,15.390948295593262,256,256,pretrain/TinyLlama-1.1B/wikitext-103-raw-v1/10000steps/G0_adamw_torch_x1.0_bs4_seq512/step_5000.pt
